Date,Open,High,Low,Close
1998-01-21,1011.60,1017.75,1003.90,1012.40
1998-01-22,1012.20,1012.20,990.85,992.35
1998-01-23,992.20,992.45,984.55,986.80
1998-01-27,986.90,988.00,959.40,963.30
1998-01-28,962.65,969.70,940.10,944.80
1998-01-29,944.55,944.55,929.05,941.35
1998-01-30,941.40,965.30,941.40,963.45
1998-02-02,963.45,978.05,962.25,976.60
1998-02-03,977.05,979.55,967.85,975.25
1998-02-04,975.90,988.40,965.45,967.95
1998-02-05,968.15,980.45,968.15,976.10
1998-02-06,976.10,981.20,971.90,977.65
1998-02-09,977.55,980.75,973.10,976.10
1998-02-10,976.10,976.10,962.00,963.70
1998-02-11,964.25,971.75,956.00,958.90
1998-02-12,959.05,960.25,949.65,956.65
1998-02-13,956.80,978.15,956.80,974.55
1998-02-17,974.65,1002.15,974.65,991.70
1998-02-18,992.15,997.80,984.00,988.85
1998-02-19,988.95,1001.10,988.95,997.55
1998-02-20,997.10,1006.25,991.85,993.65
1998-02-23,994.10,1011.70,994.10,1009.60
1998-02-24,1009.50,1017.55,1007.40,1014.10
1998-02-25,1014.10,1037.15,1014.10,1036.00
1998-02-26,1036.30,1048.55,1032.40,1045.80
1998-02-27,1045.85,1064.15,1045.75,1060.70
1998-03-02,1060.90,1100.80,1060.90,1098.20
1998-03-03,1099.25,1101.95,1046.75,1063.50
1998-03-04,1062.70,1094.45,1062.70,1092.30
1998-03-05,1091.95,1098.90,1079.95,1083.30
1998-03-06,1083.30,1086.00,1073.25,1081.40
1998-03-09,1081.95,1100.40,1081.95,1099.50
1998-03-10,1099.35,1102.85,1082.70,1086.00
1998-03-11,1086.65,1102.60,1074.55,1083.00
1998-03-12,1083.35,1083.95,1072.40,1077.50
1998-03-16,1077.75,1102.60,1077.75,1090.40
1998-03-17,1090.25,1090.25,1072.70,1083.30
1998-03-18,1083.85,1108.20,1083.85,1103.30
1998-03-19,1103.80,1113.45,1099.80,1105.80
1998-03-20,1105.50,1112.40,1097.75,1109.60
1998-03-23,1110.10,1124.80,1110.10,1124.10
1998-03-24,1124.25,1137.80,1117.35,1120.80
1998-03-25,1121.45,1149.35,1121.45,1146.90
1998-03-26,1147.65,1156.70,1127.30,1129.50
1998-03-27,1129.50,1142.10,1121.20,1140.30
1998-03-30,1140.60,1146.65,1122.95,1124.80
1998-03-31,1124.75,1127.50,1111.85,1116.90
1998-04-01,1117.15,1151.00,1117.15,1150.10
1998-04-02,1150.40,1169.55,1150.40,1157.40
1998-04-03,1157.90,1174.55,1157.30,1173.40
1998-04-06,1173.55,1191.55,1173.55,1187.10
1998-04-07,1187.35,1199.55,1184.00,1187.80
1998-04-09,1189.40,1224.25,1189.40,1209.60
1998-04-10,1209.75,1209.90,1189.45,1192.40
1998-04-13,1191.65,1191.65,1156.85,1159.40
1998-04-15,1159.55,1210.60,1159.55,1206.30
1998-04-16,1206.35,1215.05,1194.50,1197.00
1998-04-17,1197.05,1211.80,1189.75,1210.00
1998-04-20,1210.05,1222.55,1202.20,1207.10
1998-04-21,1207.20,1218.95,1207.20,1212.70
1998-04-22,1212.95,1247.15,1208.00,1210.80
1998-04-23,1210.25,1211.30,1179.75,1182.10
1998-04-24,1182.15,1183.75,1144.85,1173.80
1998-04-27,1173.85,1180.20,1161.20,1164.30
1998-04-28,1164.10,1164.30,1144.55,1146.80
1998-04-29,1151.30,1178.05,1147.00,1151.10
1998-04-30,1151.40,1161.00,1137.80,1159.30
1998-05-04,1159.80,1185.75,1159.80,1185.10
1998-05-05,1185.20,1191.25,1177.30,1188.10
1998-05-06,1188.00,1196.70,1169.15,1172.40
1998-05-08,1172.10,1172.20,1157.30,1161.50
1998-05-11,1162.20,1162.95,1156.45,1160.30
1998-05-12,1160.15,1160.15,1100.10,1132.20
1998-05-13,1132.10,1132.10,1091.25,1094.10
1998-05-14,1094.05,1121.75,1081.60,1118.60
1998-05-15,1119.15,1130.40,1104.20,1110.10
1998-05-18,1110.65,1130.00,1110.65,1119.80
1998-05-19,1119.80,1125.15,1116.20,1121.70
1998-05-20,1121.70,1142.95,1121.70,1141.30
1998-05-21,1141.65,1146.35,1120.35,1126.10
1998-05-22,1126.10,1131.25,1118.50,1126.50
1998-05-25,1125.90,1127.00,1111.20,1122.90
1998-05-26,1123.15,1123.15,1101.55,1104.40
1998-05-27,1104.05,1107.20,1089.00,1090.90
1998-05-28,1090.50,1097.00,1073.30,1075.50
1998-05-29,1075.35,1077.15,1037.95,1063.10
1998-06-01,1064.10,1100.00,1049.40,1053.70
1998-06-02,1053.40,1053.65,1016.25,1019.60
1998-06-03,1019.35,1037.30,1009.95,1033.90
1998-06-04,1034.10,1044.40,1023.35,1027.00
1998-06-05,1026.60,1026.60,989.20,993.50
1998-06-08,993.50,1003.15,936.55,968.60
1998-06-09,968.90,1002.45,964.70,995.05
1998-06-10,994.55,998.65,959.60,962.90
1998-06-11,962.15,964.65,929.95,961.35
1998-06-12,961.60,987.30,961.60,971.15
1998-06-15,970.95,970.95,914.30,916.80
1998-06-16,916.25,916.25,862.15,910.10
1998-06-17,910.90,980.30,910.90,976.50
1998-06-18,977.00,990.15,952.65,956.15
1998-06-19,955.05,955.05,910.55,913.25
1998-06-22,912.90,912.90,853.30,880.20
1998-06-23,882.20,882.20,853.05,875.60
1998-06-24,875.45,910.05,873.60,908.50
1998-06-25,908.65,939.15,908.65,932.15
1998-06-26,931.80,932.50,914.45,924.35
1998-06-29,923.20,951.20,916.65,949.10
1998-06-30,949.45,952.75,933.00,941.65
1998-07-01,941.60,945.55,916.50,942.25
1998-07-02,941.65,941.65,918.10,919.90
1998-07-03,920.05,920.05,898.65,900.55
1998-07-06,901.00,919.50,900.90,917.35
1998-07-07,917.45,936.00,917.45,924.70
1998-07-08,925.15,948.30,924.95,944.15
1998-07-09,944.10,966.10,944.10,961.05
1998-07-10,961.65,982.20,961.65,980.15
1998-07-13,980.30,991.70,959.40,964.35
1998-07-14,964.10,970.30,954.50,967.35
1998-07-15,968.05,988.55,968.05,971.40
1998-07-16,972.00,1005.90,969.55,1004.00
1998-07-17,1005.10,1015.55,996.60,1000.90
1998-07-20,1001.90,1002.40,973.75,977.30
1998-07-21,977.65,983.40,960.85,965.50
1998-07-22,965.55,976.50,959.50,965.70
1998-07-23,965.35,965.35,931.75,934.40
1998-07-24,933.50,934.75,915.50,920.10
1998-07-27,919.40,929.45,895.85,899.35
1998-07-28,899.10,920.00,897.65,917.25
1998-07-29,917.40,940.15,917.40,937.85
1998-07-30,938.15,949.85,926.80,932.60
1998-07-31,932.60,939.60,925.25,931.40
1998-08-03,930.80,930.80,903.50,906.00
1998-08-04,905.65,913.45,903.15,906.20
1998-08-05,905.65,911.80,890.95,907.45
1998-08-06,907.90,919.00,900.20,902.75
1998-08-07,902.75,903.55,892.90,895.55
1998-08-10,895.15,895.15,877.55,878.75
1998-08-11,878.70,878.70,863.65,866.50
1998-08-12,866.35,871.40,853.10,860.10
1998-08-13,859.80,878.40,854.50,872.25
1998-08-14,872.85,876.80,863.55,864.10
1998-08-17,864.35,873.20,853.05,854.55
1998-08-18,854.55,854.80,831.10,832.45
1998-08-19,832.85,853.90,830.15,838.30
1998-08-20,839.30,871.15,839.30,868.70
1998-08-21,868.55,871.15,853.40,855.45
1998-08-24,855.20,860.95,845.35,859.80
1998-08-25,859.85,874.15,859.85,871.90
1998-08-27,872.15,889.70,872.15,877.45
1998-08-28,877.15,877.15,847.15,849.80
1998-08-31,850.30,858.60,841.10,852.80
1998-09-01,852.75,852.75,832.05,834.55
1998-09-02,834.55,847.95,834.55,842.50
1998-09-03,842.30,852.05,838.75,846.45
1998-09-04,846.90,868.05,846.90,866.50
1998-09-07,866.90,889.45,866.90,887.10
1998-09-08,887.25,902.05,882.60,899.95
1998-09-09,900.20,916.80,900.20,903.60
1998-09-10,903.15,913.20,897.35,907.40
1998-09-11,907.10,907.10,893.30,899.70
1998-09-14,900.20,921.65,900.20,920.50
1998-09-15,920.10,923.20,915.60,920.80
1998-09-16,921.40,926.55,912.60,914.50
1998-09-17,914.45,919.95,908.55,910.10
1998-09-18,910.00,910.00,899.95,901.65
1998-09-21,902.10,908.05,895.85,897.70
1998-09-22,897.85,900.80,891.40,897.25
1998-09-23,897.90,910.75,897.90,907.75
1998-09-24,908.20,936.50,908.20,934.80
1998-09-25,935.30,945.25,933.00,934.95
1998-09-28,935.60,941.45,926.00,927.90
1998-09-29,928.30,932.50,902.40,908.40
1998-09-30,908.30,912.25,896.05,904.95
1998-10-05,904.75,904.75,839.30,840.75
1998-10-06,839.95,848.20,820.10,845.75
1998-10-07,846.15,875.75,846.05,874.25
1998-10-08,874.65,885.25,845.10,847.95
1998-10-09,847.95,861.55,842.10,849.10
1998-10-12,849.70,860.90,832.10,835.80
1998-10-13,835.45,835.75,810.00,816.75
1998-10-14,816.55,846.75,816.55,843.55
1998-10-15,843.65,845.90,832.10,835.65
1998-10-16,836.25,844.70,829.25,839.50
1998-10-19,839.70,840.00,830.10,831.25
1998-10-20,831.15,831.45,803.30,808.70
1998-10-22,809.30,825.20,805.70,811.60
1998-10-23,811.85,820.35,804.70,817.35
1998-10-26,817.60,854.10,817.60,845.25
1998-10-27,845.45,848.25,835.70,841.60
1998-10-28,842.80,857.75,831.55,833.85
1998-10-29,833.55,834.00,818.95,832.25
1998-10-30,832.65,839.20,826.85,828.85
1998-10-31,828.25,828.25,819.85,824.00
1998-11-02,824.20,829.10,812.30,823.20
1998-11-03,823.20,825.30,818.60,820.90
1998-11-05,821.35,830.40,821.35,829.15
1998-11-06,829.20,842.15,829.20,840.80
1998-11-09,841.30,870.50,841.30,864.65
1998-11-10,864.80,871.60,859.70,868.70
1998-11-11,869.45,882.10,866.60,868.85
1998-11-12,868.45,874.20,857.20,871.75
1998-11-13,871.70,877.25,865.00,867.25
1998-11-16,866.50,866.50,854.30,855.35
1998-11-17,855.45,861.65,854.55,860.00
1998-11-18,862.90,876.15,862.90,875.05
1998-11-19,875.75,878.85,864.30,865.10
1998-11-20,865.10,867.70,855.35,857.95
1998-11-21,857.85,857.95,853.95,857.40
1998-11-23,856.40,856.40,844.85,847.55
1998-11-24,850.05,851.55,840.75,841.75
1998-11-26,838.85,843.55,821.40,824.45
1998-11-27,823.30,824.65,810.30,812.45
1998-11-28,812.70,817.40,804.30,810.85
1998-11-30,808.60,817.75,800.10,817.75
1998-12-01,816.55,820.85,812.25,816.65
1998-12-02,820.35,826.05,817.35,821.15
1998-12-03,821.30,822.50,814.50,817.05
1998-12-04,816.15,828.35,813.10,828.35
1998-12-07,829.75,846.00,828.20,845.15
1998-12-08,844.95,853.85,840.50,853.00
1998-12-09,855.95,864.70,855.10,856.55
1998-12-10,858.60,865.80,858.50,864.40
1998-12-11,867.15,874.20,865.70,870.00
1998-12-14,871.65,874.75,861.95,863.60
1998-12-15,861.00,861.10,844.55,845.05
1998-12-16,844.65,851.55,836.85,851.55
1998-12-17,835.45,845.10,827.90,830.25
1998-12-18,830.30,838.80,827.30,835.20
1998-12-21,845.60,859.55,845.25,859.30
1998-12-22,864.55,864.90,851.35,857.30
1998-12-23,866.25,874.65,858.70,858.70
1998-12-24,856.30,863.50,854.75,861.10
1998-12-28,869.75,882.70,866.25,879.85
1998-12-29,876.90,881.25,867.80,872.65
1998-12-30,887.40,903.85,887.00,899.95
1998-12-31,900.55,902.90,884.25,884.25
1999-01-01,886.75,892.20,882.60,890.80
1999-01-04,896.40,905.45,895.75,897.80
1999-01-05,901.00,907.20,893.15,907.20
1999-01-06,923.30,930.55,915.65,928.25
1999-01-07,932.95,961.15,932.95,954.70
1999-01-08,969.95,990.05,966.40,990.05
1999-01-11,1005.15,1016.30,985.60,985.60
1999-01-12,976.70,985.55,953.90,964.45
1999-01-13,980.30,986.25,958.05,961.20
1999-01-14,948.00,968.40,944.50,954.75
1999-01-15,961.70,967.85,932.25,934.30
1999-01-18,938.65,945.05,922.80,944.90
1999-01-19,944.15,948.00,923.20,924.10
1999-01-21,935.15,967.20,932.80,967.20
1999-01-22,976.60,980.45,955.15,957.05
1999-01-25,954.35,956.65,935.00,949.80
1999-01-27,968.55,985.25,967.65,971.30
1999-01-28,971.20,976.75,954.25,955.10
1999-01-29,956.80,966.35,952.70,966.20
1999-02-01,962.40,968.05,940.15,940.15
1999-02-02,940.10,945.15,924.95,931.20
1999-02-03,948.00,955.55,940.75,952.40
1999-02-04,957.15,958.80,937.50,939.70
1999-02-05,939.65,943.70,930.10,936.30
1999-02-08,937.75,940.90,916.50,916.50
1999-02-09,914.70,924.75,907.45,924.75
1999-02-10,938.80,959.60,935.20,959.45
1999-02-11,966.85,973.70,958.15,960.05
1999-02-12,965.70,972.75,962.35,970.25
1999-02-15,974.10,976.85,954.55,954.55
1999-02-16,952.55,960.25,951.50,958.90
1999-02-17,970.10,978.75,953.10,969.05
1999-02-18,974.15,989.15,968.70,973.45
1999-02-19,979.40,985.40,975.85,976.30
1999-02-22,978.50,978.85,953.60,953.85
1999-02-23,949.30,952.65,938.65,949.65
1999-02-24,959.80,961.40,947.95,957.65
1999-02-25,954.70,962.60,951.90,954.30
1999-02-26,955.40,955.75,938.20,941.20
1999-02-27,947.35,981.55,932.20,981.30
1999-03-01,992.45,1018.40,984.45,1015.80
1999-03-03,1066.40,1073.05,1051.80,1051.80
1999-03-04,1056.85,1060.55,1030.45,1041.20
1999-03-05,1043.45,1061.40,1033.80,1054.40
1999-03-08,1064.35,1080.30,1056.85,1072.10
1999-03-09,1074.25,1084.65,1071.75,1078.30
1999-03-10,1099.15,1099.80,1062.70,1078.80
1999-03-11,1080.15,1085.40,1059.60,1059.60
1999-03-12,1066.85,1074.15,1057.10,1072.60
1999-03-15,1073.15,1082.50,1063.45,1073.90
1999-03-16,1068.85,1075.70,1052.90,1053.10
1999-03-17,1078.20,1088.55,1057.75,1060.60
1999-03-18,1061.40,1074.60,1058.25,1074.60
1999-03-19,1080.70,1083.15,1056.40,1062.90
1999-03-20,1063.15,1063.65,1053.60,1060.30
1999-03-22,1052.60,1066.60,1044.10,1063.00
1999-03-23,1063.95,1079.85,1063.90,1072.90
1999-03-24,1091.15,1091.90,1047.05,1062.80
1999-03-25,1057.95,1068.15,1053.30,1054.90
1999-03-26,1054.95,1057.80,1033.00,1041.20
1999-03-30,1036.00,1054.65,1028.45,1054.60
1999-03-31,1076.95,1090.40,1073.65,1078.00
1999-04-01,1082.55,1084.05,1062.45,1063.40
1999-04-05,1030.65,1036.45,1008.35,1011.40
1999-04-06,999.80,1025.95,993.00,1024.20
1999-04-07,1027.35,1043.40,1027.00,1031.00
1999-04-08,1033.00,1036.95,1015.30,1020.30
1999-04-09,1021.55,1022.15,989.75,993.40
1999-04-12,984.55,999.65,972.70,998.20
1999-04-13,991.05,1006.15,989.90,994.25
1999-04-15,968.40,980.65,964.35,968.60
1999-04-16,970.95,1044.85,965.15,1044.40
1999-04-17,1065.50,1069.55,961.40,966.95
1999-04-19,961.30,1000.60,955.75,993.90
1999-04-20,995.65,1003.70,983.70,995.40
1999-04-21,997.35,1003.40,990.95,996.65
1999-04-22,999.55,1012.00,971.90,981.65
1999-04-23,987.05,994.30,968.15,982.00
1999-04-26,945.90,955.50,931.30,931.35
1999-04-28,928.85,944.45,916.00,943.50
1999-04-29,950.25,966.60,948.40,966.60
1999-04-30,970.90,980.75,969.60,978.20
1999-05-03,979.80,986.40,968.25,970.75
1999-05-04,971.90,1008.35,971.80,1008.30
1999-05-05,1014.65,1034.55,1004.90,1019.50
1999-05-06,1024.95,1048.05,1023.95,1046.90
1999-05-07,1065.40,1080.70,1059.05,1062.90
1999-05-10,1070.75,1094.20,1070.35,1094.20
1999-05-11,1102.20,1121.95,1100.50,1116.00
1999-05-12,1135.45,1142.10,1086.70,1110.90
1999-05-13,1131.95,1149.60,1130.85,1148.10
1999-05-14,1157.60,1173.55,1144.90,1165.30
1999-05-17,1164.45,1171.10,1120.70,1151.90
1999-05-18,1155.75,1176.30,1153.45,1160.10
1999-05-19,1169.60,1189.20,1161.60,1180.20
1999-05-20,1181.00,1201.30,1166.90,1166.90
1999-05-21,1176.95,1177.00,1139.10,1145.80
1999-05-24,1147.40,1154.50,1132.50,1151.60
1999-05-25,1148.05,1164.20,1147.40,1160.20
1999-05-26,1165.15,1170.10,1122.60,1135.50
1999-05-27,1132.85,1147.95,1091.45,1091.40
1999-05-28,1088.00,1098.25,1049.95,1081.50
1999-05-31,1098.00,1132.80,1097.85,1132.30
1999-06-01,1125.55,1139.80,1113.00,1123.80
1999-06-02,1120.65,1127.65,1107.20,1125.10
1999-06-03,1129.90,1141.05,1127.30,1136.60
1999-06-04,1150.05,1162.00,1149.10,1155.00
1999-06-07,1159.55,1164.15,1150.20,1156.60
1999-06-08,1145.90,1178.95,1138.05,1178.90
1999-06-09,1180.00,1192.05,1159.25,1163.20
1999-06-10,1163.70,1175.95,1159.60,1162.60
1999-06-11,1161.80,1162.95,1140.25,1141.90
1999-06-14,1140.75,1140.75,1099.85,1126.90
1999-06-15,1127.40,1143.30,1113.30,1120.50
1999-06-16,1120.35,1152.35,1109.70,1148.10
1999-06-17,1148.95,1181.90,1148.95,1176.30
1999-06-18,1177.15,1189.20,1172.20,1175.10
1999-06-21,1175.30,1203.35,1175.30,1202.30
1999-06-22,1202.95,1219.45,1201.20,1214.30
1999-06-23,1215.95,1228.55,1188.65,1193.10
1999-06-24,1192.55,1193.10,1171.30,1181.30
1999-06-25,1181.60,1197.00,1174.20,1177.00
1999-06-28,1177.05,1194.90,1177.05,1192.20
1999-06-29,1192.20,1198.70,1185.30,1191.30
1999-06-30,1191.45,1193.90,1179.65,1187.70
1999-07-01,1187.85,1197.00,1179.30,1183.20
1999-07-02,1183.65,1204.15,1183.65,1197.80
1999-07-05,1197.95,1232.40,1197.95,1230.20
1999-07-06,1230.30,1246.40,1230.30,1241.20
1999-07-07,1241.65,1255.75,1238.15,1243.70
1999-07-08,1243.90,1251.15,1238.40,1244.00
1999-07-09,1244.40,1260.70,1244.40,1254.00
1999-07-12,1254.10,1318.05,1254.10,1315.30
1999-07-13,1315.75,1338.15,1315.75,1321.40
1999-07-14,1322.90,1341.10,1306.20,1335.10
1999-07-15,1335.55,1367.95,1310.45,1317.70
1999-07-16,1318.30,1331.75,1312.30,1324.20
1999-07-19,1325.35,1357.85,1325.35,1349.60
1999-07-20,1349.60,1350.35,1310.85,1314.70
1999-07-21,1314.80,1346.65,1302.80,1340.10
1999-07-22,1339.05,1358.25,1337.55,1349.20
1999-07-23,1350.00,1367.30,1339.60,1342.90
1999-07-26,1342.60,1342.60,1314.80,1326.10
1999-07-27,1325.40,1327.00,1304.40,1309.80
1999-07-28,1309.75,1337.00,1309.75,1320.10
1999-07-29,1320.75,1329.75,1312.55,1325.70
1999-07-30,1325.55,1325.55,1302.50,1310.10
1999-08-02,1309.85,1310.80,1282.85,1289.60
1999-08-03,1289.20,1290.80,1277.85,1285.00
1999-08-04,1285.90,1329.30,1285.90,1326.40
1999-08-05,1326.75,1345.85,1317.50,1323.30
1999-08-06,1323.15,1326.00,1315.15,1316.80
1999-08-09,1316.90,1332.90,1312.80,1327.70
1999-08-10,1328.15,1328.40,1305.85,1309.70
1999-08-11,1308.75,1328.20,1295.20,1315.30
1999-08-12,1315.90,1321.55,1308.05,1309.50
1999-08-13,1309.70,1317.10,1290.30,1291.80
1999-08-16,1292.35,1314.15,1292.35,1309.90
1999-08-17,1310.30,1327.90,1310.30,1322.70
1999-08-18,1326.00,1371.90,1326.00,1363.30
1999-08-19,1363.50,1375.45,1341.55,1345.00
1999-08-20,1345.60,1350.30,1332.40,1347.30
1999-08-23,1347.75,1375.95,1347.75,1369.70
1999-08-24,1370.05,1385.60,1369.90,1382.60
1999-08-25,1383.45,1414.00,1341.35,1371.60
1999-08-26,1371.90,1408.15,1371.90,1402.50
1999-08-27,1402.60,1425.20,1402.60,1417.50
1999-08-30,1417.80,1435.50,1417.80,1422.60
1999-08-31,1422.65,1424.05,1409.55,1412.00
1999-09-01,1412.05,1430.80,1397.70,1410.70
1999-09-02,1410.00,1410.00,1372.50,1375.80
1999-09-03,1375.70,1384.25,1370.95,1374.90
1999-09-06,1375.45,1392.05,1372.50,1390.20
1999-09-07,1391.20,1403.75,1378.95,1383.20
1999-09-08,1385.55,1413.45,1385.55,1399.50
1999-09-09,1400.15,1402.25,1388.65,1396.90
1999-09-10,1397.15,1398.60,1388.85,1391.10
1999-09-14,1391.90,1397.45,1366.25,1370.50
1999-09-15,1371.00,1392.35,1371.00,1374.70
1999-09-16,1374.45,1375.35,1347.30,1351.20
1999-09-17,1350.35,1364.05,1329.70,1359.70
1999-09-20,1359.80,1379.05,1356.30,1357.80
1999-09-21,1358.45,1367.75,1348.60,1350.60
1999-09-22,1350.70,1400.00,1350.70,1386.40
1999-09-23,1387.95,1403.55,1387.45,1398.00
1999-09-24,1397.45,1427.75,1396.75,1412.20
1999-09-27,1413.80,1427.15,1387.05,1389.50
1999-09-28,1389.25,1389.45,1363.45,1379.10
1999-09-29,1380.70,1429.05,1380.30,1415.30
1999-09-30,1415.55,1432.55,1409.55,1413.10
1999-10-01,1414.65,1419.10,1389.05,1403.20
1999-10-04,1403.45,1406.35,1367.85,1372.30
1999-10-05,1372.40,1384.35,1358.95,1378.10
1999-10-06,1377.65,1419.75,1377.15,1392.70
1999-10-07,1394.35,1475.45,1394.35,1469.70
1999-10-08,1470.00,1502.65,1462.75,1479.20
1999-10-11,1480.80,1504.55,1479.10,1484.00
1999-10-12,1484.40,1493.15,1472.35,1483.80
1999-10-13,1485.45,1510.50,1466.00,1496.30
1999-10-14,1497.30,1522.85,1496.65,1505.20
1999-10-15,1505.70,1512.00,1448.95,1454.50
1999-10-18,1454.90,1461.45,1426.15,1444.00
1999-10-20,1446.20,1498.70,1446.20,1477.60
1999-10-21,1478.00,1496.45,1448.35,1453.30
1999-10-22,1452.60,1452.60,1421.40,1430.20
1999-10-23,1430.75,1451.85,1429.10,1449.80
1999-10-25,1449.85,1457.20,1410.85,1426.20
1999-10-26,1426.60,1431.50,1410.95,1414.30
1999-10-27,1419.10,1440.70,1400.75,1411.40
1999-10-28,1411.20,1411.45,1361.05,1367.70
1999-10-29,1367.90,1370.80,1296.70,1325.40
1999-11-01,1325.90,1332.70,1260.80,1270.00
1999-11-02,1269.30,1335.60,1239.80,1332.20
1999-11-03,1332.70,1353.55,1303.25,1326.40
1999-11-04,1326.85,1339.75,1313.60,1336.80
1999-11-05,1336.75,1369.65,1336.55,1364.50
1999-11-07,1364.70,1382.25,1364.70,1369.60
1999-11-09,1370.50,1374.80,1345.25,1371.20
1999-11-10,1371.60,1392.55,1371.60,1389.10
1999-11-11,1389.20,1402.70,1382.30,1389.60
1999-11-12,1389.25,1389.40,1368.85,1373.50
1999-11-15,1372.75,1381.10,1358.15,1362.70
1999-11-16,1362.30,1362.30,1351.40,1357.70
1999-11-17,1367.65,1381.50,1352.25,1352.20
1999-11-18,1353.40,1366.25,1342.25,1364.20
1999-11-19,1365.25,1381.05,1360.05,1361.80
1999-11-22,1362.40,1378.10,1358.20,1375.20
1999-11-24,1376.50,1404.05,1376.50,1394.90
1999-11-25,1395.85,1417.65,1395.85,1408.60
1999-11-26,1409.35,1418.15,1395.50,1399.60
1999-11-29,1399.80,1401.25,1382.20,1384.60
1999-11-30,1384.90,1386.75,1370.55,1376.10
1999-12-01,1375.05,1401.10,1374.70,1388.70
1999-12-02,1388.20,1420.70,1387.20,1408.80
1999-12-03,1409.05,1436.65,1409.05,1418.00
1999-12-06,1418.30,1445.60,1418.30,1442.80
1999-12-07,1443.20,1455.40,1439.65,1445.10
1999-12-08,1451.10,1486.15,1420.95,1438.60
1999-12-09,1437.10,1451.50,1428.05,1447.50
1999-12-10,1448.05,1462.60,1437.00,1439.70
1999-12-13,1440.20,1444.95,1421.85,1427.60
1999-12-14,1427.90,1431.25,1391.10,1398.20
1999-12-15,1396.60,1410.80,1376.75,1401.40
1999-12-16,1404.05,1428.50,1402.75,1419.70
1999-12-17,1420.10,1439.25,1414.15,1419.30
1999-12-20,1419.45,1435.55,1418.75,1422.40
1999-12-21,1422.60,1437.60,1413.85,1421.70
1999-12-22,1429.15,1486.90,1429.15,1481.70
1999-12-23,1481.60,1510.85,1481.60,1488.30
1999-12-24,1488.05,1489.90,1453.35,1459.00
1999-12-27,1459.65,1460.50,1427.70,1432.10
1999-12-28,1427.45,1451.35,1418.85,1442.20
1999-12-29,1443.90,1483.40,1443.90,1476.30
1999-12-30,1489.20,1504.95,1476.75,1480.40
2000-01-03,1482.15,1592.90,1482.15,1592.20
2000-01-04,1594.40,1641.95,1594.40,1638.70
2000-01-05,1634.55,1635.50,1555.05,1595.80
2000-01-06,1595.80,1639.00,1595.80,1617.60
2000-01-07,1616.60,1628.25,1597.20,1613.30
2000-01-10,1615.65,1662.10,1614.95,1632.90
2000-01-11,1633.25,1639.90,1548.25,1572.50
2000-01-12,1572.30,1631.55,1571.70,1624.80
2000-01-13,1627.85,1671.15,1613.65,1621.40
2000-01-14,1622.15,1627.40,1591.40,1622.70
2000-01-17,1623.50,1668.45,1604.65,1611.60
2000-01-18,1611.65,1615.15,1587.85,1606.70
2000-01-19,1610.05,1644.45,1608.85,1634.80
2000-01-20,1634.65,1644.40,1596.65,1601.10
2000-01-21,1601.25,1626.50,1593.20,1620.60
2000-01-24,1623.05,1645.00,1608.30,1613.60
2000-01-25,1612.95,1613.65,1579.55,1586.40
2000-01-27,1600.50,1633.55,1600.05,1603.90
2000-01-28,1603.65,1610.90,1592.70,1599.10
2000-01-31,1598.35,1598.35,1538.70,1546.20
2000-02-01,1546.20,1554.15,1521.40,1549.50
2000-02-02,1554.20,1605.90,1554.20,1588.00
2000-02-03,1591.25,1616.70,1591.25,1597.90
2000-02-04,1598.50,1621.35,1596.45,1599.70
2000-02-07,1599.80,1645.90,1599.80,1636.60
2000-02-08,1636.60,1676.10,1636.60,1662.70
2000-02-09,1666.95,1731.65,1666.70,1689.60
2000-02-10,1692.10,1713.70,1692.10,1711.20
2000-02-11,1712.85,1771.65,1712.85,1756.00
2000-02-14,1777.75,1795.45,1738.75,1744.50
2000-02-15,1744.50,1744.50,1694.45,1702.50
2000-02-16,1704.85,1742.80,1704.15,1711.10
2000-02-17,1710.05,1753.10,1710.05,1742.10
2000-02-18,1742.30,1764.15,1713.45,1717.80
2000-02-21,1719.55,1767.80,1719.55,1753.50
2000-02-22,1754.20,1781.05,1733.55,1739.00
2000-02-23,1745.20,1818.15,1689.20,1696.40
2000-02-24,1696.40,1751.60,1693.10,1732.00
2000-02-25,1734.05,1757.05,1699.25,1710.40
2000-02-28,1711.15,1726.65,1670.75,1722.50
2000-02-29,1722.85,1783.30,1626.35,1654.80
2000-03-01,1661.50,1727.90,1630.00,1712.70
2000-03-02,1713.65,1773.85,1690.05,1696.50
2000-03-03,1696.45,1719.15,1644.40,1656.00
2000-03-06,1656.00,1721.00,1656.00,1688.50
2000-03-07,1711.85,1730.85,1684.90,1702.70
2000-03-08,1717.75,1765.25,1654.45,1666.30
2000-03-09,1667.45,1692.25,1595.45,1646.20
